4313255055 41826 0 88
4313255067 5344 0 8
4313255080 0 0 0
4313255092 0 0 0
4313255105 0 0 0
4313255117 0 0 0
4313255130 0 0 0
4313255142 0 0 0
4313255155 0 0 0
4313255167 0 0 0
4313255180 0 0 0
4313255192 0 0 0
4313255205 0 0 0
4313255217 0 0 0
4313255230 0 0 0
4313255242 0 0 0
4313255255 0 0 0
4313255267 0 0 0
4313255280 0 0 0
4313255292 0 0 0
4313255305 14333 0 24
4313255317 22792 0 36
4313255330 0 0 0
4313255342 0 0 0
4313255355 0 0 0
4313255367 0 0 0
4313255380 0 0 0
4313255392 0 0 0
4313255405 0 0 0
4313255417 0 0 0
4313255430 0 0 0
4313255442 0 0 0
4313255455 0 0 0
4313255467 0 0 0
4313255480 0 0 0
4313255492 0 0 0
4313255505 0 0 0
4313255517 0 0 0
4313255530 0 0 0
4313255542 0 0 0
4313255555 2716 0 8
4313255567 27519 0 48
4313255580 0 0 0
4313255592 0 0 0
4313255605 0 0 0
4313255617 0 0 0
4313255630 0 0 0
4313255642 0 0 0
4313255655 0 0 0
4313255667 0 0 0
4313255680 0 0 0
4313255692 0 0 0
4313255705 0 0 0
4313255717 0 0 0
4313255730 0 0 0
4313255742 0 0 0
4313255755 0 0 0
4313255767 0 0 0
4313255780 0 0 0
4313255792 0 0 0
4313255805 0 0 0
4313255817 24200 0 40
4313255830 1075 0 4
4313255842 0 0 0
4313255855 0 0 0
4313255867 0 0 0
4313255880 0 0 0
4313255892 0 0 0
4313255905 0 0 0
4313255917 0 0 0
4313255930 0 0 0
4313255942 0 0 0
4313255955 0 0 0
4313255967 0 0 0
4313255980 0 0 0
4313255992 0 0 0
4313256005 0 0 0
4313256017 0 0 0
4313256030 0 0 0
4313256042 0 0 0
4313256055 0 0 0
4313256067 7067 0 12
4313256080 13433 0 24
4313256092 0 0 0
4313256105 0 0 0
4313256117 0 0 0
4313256130 0 0 0
4313256142 0 0 0
4313256155 0 0 0
4313256167 0 0 0
4313256180 0 0 0
4313256192 0 0 0
4313256205 0 0 0
4313256217 0 0 0
4313256230 0 0 0
4313256242 0 0 0
4313256255 0 0 0
4313256267 0 0 0
4313256280 0 0 0
4313256292 0 0 0
4313256305 0 0 0
4313256317 3438 0 4
4313256330 13752 0 28
4313256342 0 0 0
4313256355 0 0 0
4313256367 0 0 0
4313256380 0 0 0
4313256392 0 0 0
4313256405 0 0 0
4313256417 0 0 0
4313256430 0 0 0
4313256442 0 0 0
4313256455 0 0 0
4313256467 0 0 0
4313256480 0 0 0
4313256492 0 0 0
4313256505 0 0 0
4313256517 0 0 0
4313256530 0 0 0
4313256542 0 0 0
4313256555 0 0 0
4313256567 2807 0 4
4313256580 11228 0 20
4313256592 0 0 0
4313256605 0 0 0
4313256617 0 0 0
4313256630 0 0 0
4313256642 0 0 0
4313256655 0 0 0
4313256667 0 0 0
4313256680 0 0 0
4313256692 0 0 0
4313256705 0 0 0
4313256717 0 0 0
4313256730 0 0 0
4313256742 0 0 0
4313256755 0 0 0
4313256767 0 0 0
4313256780 0 0 0
4313256792 0 0 0
4313256805 0 0 0
4313256817 2315 0 4
4313256830 9260 0 16
4313256842 0 0 0
4313256855 0 0 0
4313256867 0 0 0
4313256880 0 0 0
4313256892 0 0 0
4313256905 0 0 0
4313256917 0 0 0
4313256930 0 0 0
4313256942 0 0 0
4313256955 0 0 0
4313256967 0 0 0
4313256980 0 0 0
4313256992 0 0 0
4313257005 0 0 0
4313257017 0 0 0
4313257030 0 0 0
4313257042 0 0 0
4313257055 0 0 0
4313257067 1874 0 4
4313257080 7496 0 16
4313257092 0 0 0
4313257105 0 0 0
4313257117 0 0 0
4313257130 0 0 0
4313257142 0 0 0
4313257155 0 0 0
4313257167 0 0 0
4313257180 0 0 0
4313257192 0 0 0
4313257205 0 0 0
4313257217 0 0 0
4313257230 0 0 0
4313257242 0 0 0
4313257255 0 0 0
4313257267 0 0 0
4313257280 0 0 0
4313257292 0 0 0
4313257305 0 0 0
4313257317 1523 0 4
4313257330 5900 0 16
4313257342 587 0 0
4313257355 0 0 0
4313257367 0 0 0
4313257380 0 0 0
4313257392 0 0 0
4313257405 0 0 0
4313257417 0 0 0
4313257430 0 0 0
4313257442 0 0 0
4313257455 0 0 0
4313257467 0 0 0
4313257480 0 0 0
4313257492 0 0 0
4313257505 0 0 0
4313257517 0 0 0
4313257530 0 0 0
4313257542 0 0 0
4313257555 0 0 0
4313257567 0 0 0
4313257580 4021 0 12
4313257592 2239 0 4
4313257605 0 0 0
4313257617 0 0 0
4313257630 0 0 0
4313257642 0 0 0
4313257655 0 0 0
4313257667 0 0 0
4313257680 0 0 0
4313257692 0 0 0
4313257705 0 0 0
4313257717 0 0 0
